"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"PA1786",36.9478007218283,1.66638888927409,0.336418429383515,4.95332224315932,7.29570053100619e-07,7.78008720560578e-06,1.66638888927409,3.17419088442626
"PA0964",2299.979077068,0.677004316059418,0.136715328675339,4.95192691718655,7.34822027374871e-07,7.82006918294239e-06,0.677004316059418,1.59881644382005
"PA1357",140.967445481765,-1.28364637148888,0.259438656419371,-4.94778376208486,7.50632296474244e-07,7.97202136908564e-06,1.28364637148888,-2.43453521917517
"PA3919",363.860291178961,-1.42823764040089,0.288825368806699,-4.94498681435688,7.61490185013032e-07,8.05454193454205e-06,1.42823764040089,-2.69117767071367
"PA5292",76.4858659783971,-1.13334477536934,0.22919074717603,-4.94498486232028,7.61497815487066e-07,8.05454193454205e-06,1.13334477536934,-2.19366735732898
"PA1800",8159.4369366941,0.745983075671771,0.151114577851417,4.93653945422298,7.95209560720732e-07,8.39405791884521e-06,0.745983075671771,1.677116694426
"PA4201",544.828860717802,-1.06375591755342,0.215567175883455,-4.93468411038855,8.02805856700585e-07,8.45708841755029e-06,1.06375591755342,-2.09036651170873
"PA4388",308.554181861697,-0.784097973650782,0.159037506918505,-4.93027078230405,8.21157155138859e-07,8.62311844197564e-06,0.784097973650782,-1.72201531504235
"PA5426",486.145084838697,1.03776602097371,0.210495990854724,4.93009874800865,8.21880620142182e-07,8.62311844197564e-06,1.03776602097371,2.05304609751616
"PA2234",409.970696205009,0.96689132121004,0.196811548552308,4.91277736658356,8.97952208819633e-07,9.40230039174522e-06,0.96689132121004,1.9546242846525
"PA3414",145.861258628838,1.27922678446869,0.260450279723353,4.9115968922263,9.03376274753623e-07,9.44010067031698e-06,1.27922678446869,2.42708861674363
"PA0861",387.608828683024,-0.858035253085255,0.174825264693964,-4.90795912471387,9.20290281363379e-07,9.59757640123252e-06,0.858035253085255,-1.81256816714192
"PA3797",449.085185441337,-0.772648781605986,0.157571211737804,-4.90348949585829,9.41489795774847e-07,9.78305455273262e-06,0.772648781605986,-1.7084035270776
"PA5335",681.126431198161,0.729202967568403,0.14871321290738,4.9034174792697,9.41835190414881e-07,9.78305455273262e-06,0.729202967568403,1.65772301165041
"PA0607",316.621930072603,1.54843855290832,0.315826826888496,4.90280882141467,9.44759216008818e-07,9.7938784065934e-06,1.54843855290832,2.92500390936721
"PA5034",618.496809137198,0.798673173466839,0.162929758891408,4.9019478019307,9.48910531276843e-07,9.81735666951231e-06,0.798673173466839,1.73950059624424
"PA4746",1125.64990073116,1.27328888111767,0.259856551413759,4.89996836404662,9.58520882838986e-07,9.89710848074223e-06,1.27328888111767,2.41711963543008
"PA2696",78.8356757627718,-1.43449431190747,0.293264860092375,-4.8914633395069,1.00089037970207e-06,1.03141258138011e-05,1.43449431190747,-2.70287409863464
"PA4277",7854.55456602455,0.832829468901646,0.170329653996044,4.88951541533096,1.01084507106254e-06,1.03961220351965e-05,0.832829468901646,1.78117524824451
"PA2363",197.763646063788,-1.15865276236704,0.237056722740038,-4.88766042563428,1.02041337250416e-06,1.04738287781294e-05,1.15865276236704,-2.2324885288064
"PA1125",79.0256738011392,-1.78679464666185,0.365734549442291,-4.8854959133244,1.03168845997565e-06,1.05687140663647e-05,1.78679464666185,-3.45047420241506
"PA1901",31.3409062174872,-3.06022805179928,0.627127497266322,-4.87975422085453,1.06218126723061e-06,1.08597078873636e-05,3.06022805179928,-8.34104448029982
"PA4829",286.986725597019,-1.34097651745881,0.274846791242015,-4.87899644525236,1.0662698563588e-06,1.08801339852768e-05,1.34097651745881,-2.53322727413222
"PA5503",610.934234616012,0.910382556658001,0.186787122798993,4.87390427678299,1.09414020972489e-06,1.11426725076484e-05,0.910382556658001,1.87954382736175
"PA0271",35.6686168201997,-1.56339890606111,0.320911726320919,-4.87174128532055,1.10618961026733e-06,1.12433803356078e-05,1.56339890606111,-2.955493209878
"PA2797",533.709514761276,0.778482779262208,0.159842838234134,4.87030127757055,1.11428217335259e-06,1.13035563940095e-05,0.778482779262208,1.71532598892404
"PA2222",80.7419245398802,-1.3581401292083,0.279128354521853,-4.86564731675073,1.14082797104439e-06,1.15503283294067e-05,1.3581401292083,-2.56354483376254
"PA1590",970.800019713449,0.861289427519169,0.177038793905011,4.86497568426325,1.14470879562281e-06,1.15671156746041e-05,0.861289427519169,1.81666124996327
"PA3184",357.011167778281,-0.745348657345058,0.153377801067258,-4.85956019814246,1.17646806895466e-06,1.18649996721706e-05,0.745348657345058,-1.67637935241813
"PA2693",40.7492877232872,1.68635408657748,0.34713762188394,4.85788338764759,1.18647248497399e-06,1.19427520537807e-05,1.68635408657748,3.21842329770693
"PA3484",236.787188453212,0.950052684033896,0.195611460783678,4.85683548513823,1.19276613031353e-06,1.19829245987483e-05,0.950052684033896,1.931943206857
"PA1275",103.917061467662,1.40638205911203,0.289648858987766,4.85547246423445,1.20100043338228e-06,1.20424012626616e-05,1.40638205911203,2.65071591220989
"PA5331",776.764811383023,0.747255652065085,0.153932734749101,4.85442978248297,1.20733639137208e-06,1.20826511167314e-05,0.747255652065085,1.67859670276251
"PA1214",73.6743863442321,-1.61121477898709,0.332107226470799,-4.85148967129976,1.22537592514772e-06,1.22396474366003e-05,1.61121477898709,-3.05508978382182
"PA1048",1050.27351464072,-0.811835857526121,0.167401926599527,-4.84962075417604,1.23697747541515e-06,1.2331859735748e-05,0.811835857526121,-1.75544385841961
"PA2223",134.74204725761,-1.32920115542801,0.274357366378817,-4.84478026951432,1.26751876783989e-06,1.26121752731143e-05,1.32920115542801,-2.51263507537137
"PA1431",409.261021848797,-1.56344810893644,0.323039049527146,-4.83981150645709,1.2996233411584e-06,1.28823616521683e-05,1.56344810893644,-2.95559400820307
"PA4562",180.062318872429,0.909319762867322,0.187869816915488,4.84015888127667,1.29735365839634e-06,1.28823616521683e-05,0.909319762867322,1.87815972895112
"PA3432",341.446434749998,1.28674356122002,0.265958577192248,4.83813522693763,1.31062963166754e-06,1.29667616030378e-05,1.28674356122002,2.43976731380559
"PA1697",130.10377667347,1.75481434457968,0.362746631170784,4.83757585540057,1.31432232095983e-06,1.29786211731972e-05,1.75481434457968,3.37482886155549
"PA2379",403.106905960035,-0.829513318361194,0.171491538833019,-4.83705099392041,1.31779629077742e-06,1.29882801083442e-05,0.829513318361194,-1.77708577552598
"PA1245",838.73446641871,-1.50287953174325,0.310833882427366,-4.83499263338653,1.33150565987684e-06,1.3098592540641e-05,1.50287953174325,-2.83407813128459
"PA2260",863.440864117597,-1.07532761046033,0.222638687597879,-4.82992251734138,1.36586190270491e-06,1.34112176258045e-05,1.07532761046033,-2.10720052545559
"PA3656",16394.770795006,0.771447444777036,0.159736651915545,4.82949551981915,1.36879394058759e-06,1.34146961710317e-05,0.771447444777036,1.70698152606699
"PA2631",263.947008472823,0.877664005771987,0.181755935302983,4.82880520137592,1.37354691574052e-06,1.34359739652513e-05,0.877664005771987,1.83739779920874
"PA0178",273.560809869792,-1.19481273206314,0.247560138670695,-4.82635346093615,1.39055624287509e-06,1.35768380636435e-05,1.19481273206314,-2.28915116037921
"PA4274",9809.5562690996,0.714997954121146,0.148465024942381,4.81593529788335,1.46511995555252e-06,1.42780603908152e-05,0.714997954121146,1.64148088984324
"PA0737",135.625513199635,2.10925601945966,0.438139118338994,4.81412394185653,1.47847030911919e-06,1.43544020310752e-05,2.10925601945966,4.31468733966286
"PA4176",226.070264626634,-1.02427255946838,0.21276157342913,-4.81418022512209,1.47805372586953e-06,1.43544020310752e-05,1.02427255946838,-2.03393356880217
"PA1818",378.529702998944,-0.865906427641569,0.180016891850209,-4.81013986377504,1.50824721349949e-06,1.46162355662037e-05,0.865906427641569,-1.82248435216931
"PA1963",109.332401747609,-1.12681371870428,0.234305127909797,-4.8091722479846,1.51556570479547e-06,1.46598586017763e-05,1.12681371870428,-2.18375910553586
"PA2573",281.02829454214,-1.1752326298634,0.244417060185395,-4.80830850748292,1.522127373736e-06,1.46960127141412e-05,1.1752326298634,-2.25829292261348
"PA2233",373.342635530847,0.826689481486676,0.172120882613029,4.80295864706483,1.56338182367532e-06,1.50663685377896e-05,0.826689481486676,1.77361082603616
"PA2022",56.1697285339783,1.60238093964847,0.334091199722869,4.79623809599789,1.61673100146855e-06,1.55516971010025e-05,1.60238093964847,3.03644016376036
"PA0071",734.770123706776,0.860265710967788,0.179439766909155,4.79417537029746,1.63345337510459e-06,1.56835634022957e-05,0.860265710967788,1.81537262938301
"PA4308",532.862102676407,-0.983686147166797,0.205233034284904,-4.79302053197365,1.64288803492282e-06,1.57451000621333e-05,0.983686147166797,-1.97751158582057
"PA0647",85.6542030609117,1.73769908717453,0.363182252404682,4.78464758580293,1.71287599755774e-06,1.63856740648722e-05,1.73769908717453,3.33502849292443
"PA1672",170.754816425636,-0.888512959901511,0.185876389093416,-4.78012814986937,1.75183493292974e-06,1.67140239834461e-05,0.888512959901511,-1.85126696946247
"PA4001",704.730946862934,0.706579838124084,0.147822431534644,4.77992298454708,1.75362357704873e-06,1.67140239834461e-05,0.706579838124084,1.63193074933519
"PA3695",157.975372360671,-0.873990569457737,0.183055172913293,-4.774465291247,1.8018535464821e-06,1.71423141789632e-05,0.873990569457737,-1.83272530923745
"PA4263",14161.7274369891,0.747589223897742,0.156659196035791,4.77207366573582,1.8233878441592e-06,1.73155298193513e-05,0.747589223897742,1.67898486332297
"PA4631",616.910537575049,0.883241604325186,0.185104821815915,4.77157534666256,1.82790575721462e-06,1.73268152286792e-05,0.883241604325186,1.84451510603111
"PA3255",169.914879615532,-0.88398330481582,0.185309886050163,-4.77029760072556,1.83953939611308e-06,1.74053873043136e-05,0.88398330481582,-1.8454636290732
"PA4937",2717.33305673261,-0.739423534426383,0.155456629907888,-4.75646188177701,1.9701541912518e-06,1.86074090948718e-05,0.739423534426383,-1.66950861084534
"PA0042",95.1070535361668,1.16851396385729,0.246032832227758,4.74942288505449,2.03997965663602e-06,1.92319821252425e-05,1.16851396385729,2.24780044819018
"PA1218",44.0981890494789,-2.08844938503674,0.439892117206804,-4.74763994021496,2.05803990269881e-06,1.93671603140047e-05,2.08844938503674,-4.25290722908465
"PA3448",63.0124981204522,1.35343270818702,0.285173413323903,4.74599890786376,2.07479830605582e-06,1.94896216330586e-05,1.35343270818702,2.55519378391844
"PA0344",145.783707947737,-1.03723511216012,0.21871565689232,-4.74239076844318,2.11210716427376e-06,1.9804334563749e-05,1.03723511216012,-2.05229071976387
"PA4665",702.992510623028,0.606907985553568,0.128039726370103,4.73999752076384,2.13720833978236e-06,2.00036550363803e-05,0.606907985553568,1.52299160088033
"PA4582",233.214905073584,0.99397599174685,0.209813595466191,4.73742413849926,2.16451842489336e-06,2.02228974562747e-05,0.99397599174685,1.99166636208935
"PA0834",212.588408489821,0.93526674264866,0.197482763025314,4.73594114403177,2.18040863622542e-06,2.03348504353353e-05,0.93526674264866,1.91224416098904
"PA5241",953.442944804339,-0.721738104275881,0.152446494275932,-4.73436996832159,2.19736590430553e-06,2.04563366118175e-05,0.721738104275881,-1.64916769286924
"PA3848",205.513002143793,-0.955992892007853,0.20195322631003,-4.73373418922387,2.20426362426995e-06,2.04839069655371e-05,0.955992892007853,-1.93991426292599
"PA2365",95.168745232418,-1.75290577107882,0.370532414386971,-4.73077577835915,2.23663454934135e-06,2.07476759265105e-05,1.75290577107882,-3.37036717693928
"PA2035",74.2858719590536,-1.28488144143806,0.272872231505186,-4.7087291893006,2.49265982901685e-06,2.30814977761631e-05,1.28488144143806,-2.43662028124248
"PA3697",278.4025079268,-0.809145451262642,0.171964028995892,-4.70531805975522,2.53470469319056e-06,2.34291353878573e-05,0.809145451262642,-1.75217327381922
"PA0470",238.426137652206,0.901511940840105,0.1917366189483,4.70182454340238,2.57847025432456e-06,2.37914170274911e-05,0.901511940840105,1.86802264072272
"PA1824",68.3724748745434,1.55536303515326,0.331046018888493,4.69832877125508,2.6229896046033e-06,2.41593591192134e-05,1.55536303515326,2.93907675336005
"PA2231",614.299471008335,1.1987896806907,0.255395897420234,4.69384862012168,2.68112467335047e-06,2.46511886927842e-05,1.1987896806907,2.29547016454278
"PA3489",88.6721865052959,1.20589284722033,0.257000794274747,4.69217556553995,2.70314996585246e-06,2.48098631786529e-05,1.20589284722033,2.3067998716244
"PA0951",180.900919525192,-0.824969812923312,0.176197405140861,-4.68207697079188,2.83982802942532e-06,2.59396629444119e-05,0.824969812923312,-1.77149797083909
"PA1807",206.622430548305,-0.800957079483862,0.171049156109999,-4.68261345275961,2.83240328111352e-06,2.59396629444119e-05,0.800957079483862,-1.74225655097211
"PA3608",32.4135404380751,1.50241588605936,0.32089341396227,4.68197794248285,2.84120059152859e-06,2.59396629444119e-05,1.50241588605936,2.83316747661797
"PA3612",85.517272293667,1.04885892379455,0.224047757060715,4.68140782819941,2.84911493633585e-06,2.59663644985845e-05,1.04885892379455,2.06889284320268
"PA3194",4736.96646836213,-0.994767632770825,0.212577932455582,-4.67954326810794,2.87514681019321e-06,2.61578041962333e-05,0.994767632770825,-1.9927595366099
"PA3119",492.335203651203,0.979607786562383,0.209581246742797,4.67411947293442,2.95217448284069e-06,2.68117207830767e-05,0.979607786562383,1.97192924419344
"PA5028",396.193875849276,-0.911390328203105,0.19503927732524,-4.67285533817532,2.9704099096742e-06,2.69303365330045e-05,0.911390328203105,-1.88085721130758
"PA4672",589.097811224952,0.759462209682166,0.162735453027194,4.66685160212296,3.05850058538256e-06,2.76807600805754e-05,0.759462209682166,1.69285946352412
"PA3858",354.457196392069,-0.960451034933347,0.20637792472229,-4.65384578426093,3.25800513472087e-06,2.94351713907767e-05,0.960451034933347,-1.94591815912226
"PA1333",44.049951683833,2.18124347846528,0.469365636236593,4.64721596569072,3.36444878205557e-06,3.03027780259896e-05,2.18124347846528,4.53544301697145
"PA2806",213.440642381368,1.11683137661453,0.240326584777526,4.64714038044686,3.365681341088e-06,3.03027780259896e-05,1.11683137661453,2.16870132327395
"PA1163",119.230571201895,0.953649264324923,0.205320935854642,4.64467620096989,3.40610241874891e-06,3.05874111132727e-05,0.953649264324923,1.93676547136311
"PA3475",216.340749051263,-0.930255822709274,0.200292024380721,-4.64449758089726,3.40905043153308e-06,3.05874111132727e-05,0.930255822709274,-1.90561387489849
"PA3655",9752.84517895266,0.804889864350361,0.173346295560028,4.6432481395118,3.42974020477584e-06,3.06672990131503e-05,0.804889864350361,1.74701241943886
"PA3696",176.362852385823,-0.866073741950641,0.186510587344594,-4.64356342597591,3.42450797769596e-06,3.06672990131503e-05,0.866073741950641,-1.82269572420843
"PA3268",1088.5417302726,1.30030403591255,0.280260384150164,4.63962839362926,3.49036231334973e-06,3.11558241486655e-05,1.30030403591255,2.46280778814589
"PA0870",247.971716397737,-0.852631811852411,0.183802328942603,-4.6388520578467,3.50349723741116e-06,3.12195199032323e-05,0.852631811852411,-1.80579210785859
"PA4179",31.1877090016954,2.23079756560779,0.481096280623004,4.63690461859107,3.53665510473882e-06,3.14611165214715e-05,2.23079756560779,4.6939340289795
"PA2481",144.743259650501,-1.25347161979648,0.270495928416477,-4.63397592390573,3.587087316688e-06,3.18552941912019e-05,1.25347161979648,-2.38414440318343
"PA0810",62.0987818407546,-1.23133333243025,0.265908205675319,-4.63067068315201,3.64483182435556e-06,3.23129553900278e-05,1.23133333243025,-2.34783875836867
"PA4384",32.433834009029,-2.15387485272887,0.465262375271612,-4.62937681447264,3.66767831173371e-06,3.24602005684731e-05,2.15387485272887,-4.4502144296169
"PA0381",852.926667116099,0.796582058070542,0.172105116717742,4.62846237963373,3.6839076812197e-06,3.25484814483316e-05,0.796582058070542,1.73698110219811
"PA5434",195.012611977283,0.804360296092887,0.173819419690478,4.62756288983831,3.69993896179577e-06,3.26347158596359e-05,0.804360296092887,1.74637126346465
"PA2906",502.404499174645,1.36652994960378,0.295425286994201,4.62563636142159,3.73450010244937e-06,3.28343017362741e-05,1.36652994960378,2.57849625398296
"PA3802",1290.77995482669,0.932570801384342,0.201610848561746,4.62559831495738,3.73518574709344e-06,3.28343017362741e-05,0.932570801384342,1.90867411743691
"PA4897",177.814031648196,1.12173370434777,0.242587616496914,4.62403530957663,3.76345759401933e-06,3.30270376379032e-05,1.12173370434777,2.17608318030831
"PA3445",446.674870144919,1.1262035934392,0.243583735734949,4.62347615304108,3.77362142180943e-06,3.30604812779399e-05,1.1262035934392,2.18283577463656
"PA3109",254.710580958882,0.772635939901352,0.167177183203566,4.62165903920357,3.8068332424518e-06,3.32953952835616e-05,0.772635939901352,1.70838832031856
